店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
愛諾寵物生活館(臨安館),70060台灣台南市中西區臨安路一段16號,06 226 3666,https://www.iknowpetshop.com/,4.3,62,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台南市,中西區
Raw Market 肉麻吉 寵物食品精品選物店(正確營業時間請見臉書),700台灣台南市中西區保安路206號,,https://rawmarket.cyberbiz.co/,4.9,34,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 13:00 – 20:00 | 星期四: 13:00 – 20:00 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,2,台南市,中西區
老地方寵物生活館 - 台南旗艦店,701台灣台南市東區中華東路三段136號,06 267 1757,https://oldplacepet.shop2000.com.tw/,4.6,611,星期一: 11:30 – 22:00 | 星期二: 11:30 – 22:00 | 星期三: 11:30 – 22:00 | 星期四: 11:30 – 22:00 | 星期五: 11:30 – 22:00 | 星期六: 11:30 – 22:00 | 星期日: 11:30 – 22:00,2,台南市,中西區
超現場寵物時尚精品,710台灣台南市永康區中華西街275號,06 204 0895,https://www.facebook.com/ChaoXianChangChongWuJingPinMeiRong/photos_stream,4.6,2700,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,台南市,中西區
A Little的手作。寵物友善工作室,704台灣台南市北區臨安路二段143巷80弄9號,,https://www.facebook.com/a.little2019/,5,89,星期一: 休息 | 星期二: 16:00 – 22:00 | 星期三: 16:00 – 22:00 | 星期四: 16:00 – 22:00 | 星期五: 16:00 – 22:00 | 星期六: 16:00 – 22:00 | 星期日: 休息,2,台南市,中西區
Pet's Whisper 寵物私語,708台灣台南市安平區健康二街531號,06 295 0821,,4.9,37,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台南市,中西區
貓狗大棧寵物百貨-台南健康店,702台灣台南市南區健康路二段75號,06 292 1888,https://catndog.com.tw/,4.6,140,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,台南市,中西區
小東尼英短貓舍Tonnie Cattery｜台南貓舍推薦｜英短貓舍,700台灣台南市中西區正興街24號,0901 323 500,https://littletony0328.wixsite.com/tonniecattery,5,5,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
春生雞肉-狗的健康食品,700台灣台南市中西區民族路三段201號,06 223 6178,https://www.facebook.com/%E6%98%A5%E7%94%9F%E9%9B%9E%E8%82%89-%E7%8B%97%E7%9A%84%E5%81%A5%E5%BA%B7%E9%A3%9F%E5%93%81-%E8%A8%82%E8%B3%BC%E5%B0%88%E7%B7%9A06-2236178-828949047160735/,4.2,72,星期一: 08:00 – 18:00 | 星期二: 08:00 – 18:00 | 星期三: 08:00 – 18:00 | 星期四: 08:00 – 18:00 | 星期五: 08:00 – 18:00 | 星期六: 08:00 – 18:00 | 星期日: 休息,2,台南市,中西區
噗荳寵物生活館,700台灣台南市中西區南門路179-2號,06 215 6586,,5,6,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 休息,2,台南市,中西區
東森寵物 台南西門店,70445台灣台南市北區西門路四段268號,06 281 3222,https://instagram.com/etpets_d002?igshid=MzRlODBiNWFlZA==,4.5,2424,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
貓科動物專賣店,700台灣台南市中西區西門路二段344號,06 221 5067,https://www.facebook.com/catsfamily1997/,4.7,22,星期一: 15:00 – 23:00 | 星期二: 15:00 – 23:00 | 星期三: 15:00 – 23:00 | 星期四: 15:00 – 23:00 | 星期五: 15:00 – 23:30 | 星期六: 15:00 – 23:30 | 星期日: 15:00 – 23:00,2,台南市,中西區
樂菲寵物生活坊,704台灣台南市北區西門路四段28號,0966 000 637,https://www.facebook.com/profile.php?id=61550015056797&mibextid=LQQJ4d,5,205,星期一: 14:30 – 22:30 | 星期二: 14:30 – 22:30 | 星期三: 14:30 – 22:30 | 星期四: 14:30 – 22:30 | 星期五: 14:30 – 22:30 | 星期六: 14:30 – 22:30 | 星期日: 14:30 – 22:30,2,台南市,中西區
好狗運貓狗福利中心-崇明店,701台灣台南市東區崇明路511號,06 267 2728,https://www.facebook.com/gdd004,4.5,473,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,台南市,中西區
東森寵物 安平建平店,708台灣台南市安平區建平路271號,06 293 5252,http://www.oscar-pet.com.tw/,4.3,923,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
毛孩站起來 台南樹林概念店（公休日請見ＩＧ）,700台灣台南市中西區樹林街二段193號,06 223 3319,https://www.furkidsstandup.com.tw/,4.8,16,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 休息 | 星期日: 休息,2,台南市,中西區
流川丰複合式寵物生活館,701台灣台南市東區小東路232號,06 208 2580,,4.4,87,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台南市,中西區
愛諾寵物生活館,70157台灣台南市東區東門路二段158巷16號,06 208 8899,https://www.iknowpetshop.com/,4.4,102,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台南市,中西區
蕎逸寵物店,702台灣台南市南區明興路53號,06 262 8866,https://www.joypetstore.com.tw/,4.8,586,星期一: 10:00 – 21:30 | 星期二: 10:00 – 21:30 | 星期三: 10:00 – 21:30 | 星期四: 10:00 – 21:30 | 星期五: 10:00 – 21:30 | 星期六: 10:00 – 21:30 | 星期日: 10:00 – 21:30,2,台南市,中西區
麥少爺寵物,709台灣台南市安南區府安路五段213-6號,06 358 6919,https://www.facebook.com/profile.php?id=100083399346069,5,264,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 休息,2,台南市,中西區
NiNiJA妮妮家。歡迎您回家｜手作溫度的寵物蛋糕．貓狗零食玩具罐頭．台南寵物店,700台灣台南市中西區府前路一段90巷71號,,https://www.ninija.com.tw/,4.8,32,星期一: 12:00 – 19:00 | 星期二: 休息 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,2,台南市,中西區
100旺旺寵物生活館,704台灣台南市北區西門路四段512號,06 251 5806,https://www.facebook.com/100wonwon/?locale=zh_TW,4.4,261,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
頂尖寵物生活館,704台灣台南市北區海安路三段133號,0983 551 166,,3.7,29,星期一: 11:00 – 21:00 | 星期二: 休息 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 休息,2,台南市,中西區
寵多多寵物坊,702台灣台南市南區大同路二段132號,06 214 6773,,5,15,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
魚中魚貓狗水族大賣場-安平店,708台灣台南市安平區中華西路二段55號,06 297 7999,http://www.petsmall.com.tw/,4.1,1525,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台南市,中西區
美力生寵物生活館,700台灣台南市中西區大同路一段62號,0983 613 997,https://www.facebook.com/dog1209/,4.8,94,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台南市,中西區
東森寵物 台南新興店,702台灣台南市南區新興路509-2號509-3號,06 261 1161,https://www.oscar-pet.com.tw/,4.7,213,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
汪汪大師,701台灣台南市東區府連路184號,0909 099 074,https://reurl.cc/bzgEYd,4.6,114,星期一: 14:00 – 20:00 | 星期二: 14:00 – 20:00 | 星期三: 14:00 – 20:00 | 星期四: 14:00 – 20:00 | 星期五: 14:00 – 20:00 | 星期六: 14:00 – 20:00 | 星期日: 14:00 – 20:00,2,台南市,中西區
大元氣寵物生活館,704台灣台南市北區文賢路807號,06 350 6977,https://www.facebook.com/%E9%87%91%E4%BC%81%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-1919544881642214/,4.4,276,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
狗狗超人PetGrooming,700台灣台南市中西區南寧街100號,06 213 0322,https://www.facebook.com/%E7%8B%97%E7%8B%97%E8%B6%85%E4%BA%BA%E5%B0%88%E6%A5%AD%E7%9A%AE%E6%AF%9B%E8%AA%BF%E7%90%86PetGrooming-109057090877019,5,17,,2,台南市,中西區
甜美寵物生活百貨,708台灣台南市安平區文平路468號,0989 186 661,,5,3,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
第寶寵物生活館台南店,700台灣台南市中西區金華路三段6號,06 223 9458,https://www.facebook.com/profile.php?id=61552506070701,4.5,139,星期一: 11:00 – 00:00 | 星期二: 11:00 – 00:00 | 星期三: 11:00 – 00:00 | 星期四: 11:00 – 00:00 | 星期五: 11:00 – 00:00 | 星期六: 11:00 – 00:00 | 星期日: 11:00 – 00:00,2,台南市,中西區
魚中魚貓狗水族大賣場-永康店,71049台灣台南市永康區中華路707號,06 302 5599,https://facebook.com/pm.shop11/,4.1,1902,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台南市,中西區
寵物奇兵,710台灣台南市永康區中山南路106-6號,06 302 6987,https://www.facebook.com/groups/181082532531504/about/,4.3,166,星期一: 11:30 – 23:00 | 星期二: 11:30 – 23:00 | 星期三: 11:30 – 23:00 | 星期四: 11:30 – 23:00 | 星期五: 11:30 – 23:00 | 星期六: 11:30 – 23:00 | 星期日: 11:30 – 23:00,2,台南市,中西區
敦頂寵物生活館,700台灣台南市中西區民生路二段51-1號,06 221 6905,,1,1,星期一: 10:30 – 22:00 | 星期二: 10:30 – 22:00 | 星期三: 10:30 – 22:00 | 星期四: 10:30 – 22:00 | 星期五: 10:30 – 22:00 | 星期六: 10:30 – 22:00 | 星期日: 10:30 – 22:00,2,台南市,中西區
黛比貓舍,700台灣台南市中西區金華路四段103號,06 224 8896,https://www.facebook.com/CFA-Mo-Yem-Cattery-%E9%AD%94%E9%A1%8F%E8%B2%93%E8%88%8D%E9%BB%9B%E6%AF%94%E7%8A%AC%E8%B2%93%E5%B0%88%E6%A5%AD%E5%89%AA%E8%97%9D-822162634569100/?ref=bookmarks,4.8,95,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 休息,2,台南市,中西區
東森寵物 台南永康店,710台灣台南市永康區中華路651 號,06 302 3456,https://lin.ee/Evn9OZu,4.6,519,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
東森寵物 台南中華東店,70168台灣台南市東區中華東路三段193號,06 290 9996,https://www.oscar-pet.com.tw/,4.5,668,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,台南市,中西區
貝樂星寵物雜貨舖,701035台灣台南市東區富農街一段191巷14號,06 290 3596,https://sustarstore.cashier.ecpay.com.tw/,4.6,10,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 休息 | 星期日: 休息,2,台南市,中西區
貓你兔犬 - 牧草零售/批發 (無販售活體動物),717台灣台南市仁德區中正西路576號,06 267 5080,https://catyourabbitdog.com/,4.8,75,星期一: 09:00 – 17:55 | 星期二: 09:00 – 17:55 | 星期三: 09:00 – 17:55 | 星期四: 09:00 – 17:55 | 星期五: 09:00 – 17:55 | 星期六: 09:00 – 17:55 | 星期日: 休息,2,台南市,中西區
汪星人 寵物美容 ️日用雜貨,701台灣台南市東區凱旋路37號,06 208 4046,https://www.facebook.com/petsalon37/,4.6,203,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台南市,中西區
三合寵物名店,700台灣台南市中西區西門路二段286號,,,1,1,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台南市,中西區
小可愛寵物坊,701台灣台南市東區衛國街114巷23號,06 236 8318,http://xiaokeai.looker.tw/,4.6,30,星期一: 10:30 – 18:00 | 星期二: 休息 | 星期三: 10:30 – 18:00 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,2,台南市,中西區
Fuzzyard 法絲雅寵物概念店（臨時公休請看IG),701台灣台南市東區文化路6號,06 267 6903,https://www.fuzzyardtw.com.tw/,5,11,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 休息 | 星期五: 休息 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,2,台南市,中西區
"和鑫寵物用品股份有限公司 HO-SHIN PET GOODS CO., LTD.",718台灣台南市关庙区南雄路一段495巷52號,06 595 9448,,4.9,17,星期一: 08:00 – 17:00 | 星期二: 08:00 – 17:00 | 星期三: 08:00 – 17:00 | 星期四: 08:00 – 17:00 | 星期五: 08:00 – 17:00 | 星期六: 休息 | 星期日: 休息,5,台南市,中西區
WILLamazing設計+ 寵物用品,709台灣台南市安南區本原街一段262巷58號,06 256 9358,https://www.willamazing.com.tw/,4.9,9,星期一: 08:00 – 17:00 | 星期二: 08:00 – 17:00 | 星期三: 08:00 – 17:00 | 星期四: 08:00 – 17:00 | 星期五: 08:00 – 17:00 | 星期六: 休息 | 星期日: 休息,5,台南市,中西區
好葆寵物美容,"號, No. 263和緯路四段中西區台南市台灣 700",06 259 3295,https://www.facebook.com/%E5%A5%BD%E8%91%86%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-%E5%8E%9F%E9%98%BF%E5%A6%82%E5%A7%90-1543028632683994/,5,3,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台南市,中西區
真愛寵物 東門店,701台灣台南市東區東門路二段9號,06 236 4333,https://instagram.com/zhenai_0915?igshid=MmIzYWVlNDQ5Yg==,4.3,48,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台南市,中西區
pet heat 日系寵物時裝精品,702台灣台南市南區德興路22號,06 291 6246,http://www.petheat.com.tw/,4.8,18,星期一: 14:00 – 22:00 | 星期二: 14:00 – 22:00 | 星期三: 14:00 – 22:00 | 星期四: 14:00 – 22:00 | 星期五: 14:00 – 22:00 | 星期六: 14:00 – 22:00 | 星期日: 休息,2,台南市,中西區
護寵者聯萌 寵物美容|寵物旅館|台南寵物店|台南寵物住宿|台南寵物美容|狗狗洗澡|狗狗住宿|貓咪洗澡|貓咪住宿|皮毛護理專家|寵物店|寵物沙龍｜愛犬寄宿｜愛犬安親,702台灣台南市南區三官路177號,0968 591 843,https://www.facebook.com/share/15iMg6HJax/?mibextid=LQQJ4d,4.9,76,星期一: 休息 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,台南市,中西區
幸福種子寵物沙龍新興店,702001台灣台南市南區新興路133號,0966 950 625,https://www.facebook.com/profile.php?id=61555171894271&mibextid=ZbWKwL,4.9,62,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台南市,中西區
毛事通寵物食品,700台灣台南市中西區友愛街146巷9號,0979 665 887,,,,,2,台南市,中西區
馬利酋長 Mali Planet｜台南寵物選品,708台灣台南市安平區郡平路274巷20弄26號1樓,0919 770 963,https://www.maliplanet.tw/,5,26,星期一: 休息 | 星期二: 15:00 – 18:00 | 星期三: 15:00 – 18:00 | 星期四: 15:00 – 18:00 | 星期五: 15:00 – 18:00 | 星期六: 13:30 – 19:30 | 星期日: 13:30 – 19:30,2,台南市,中西區
甜甜貓坊,70055台灣台南市中西區武英街24號,0939 591 517,https://m.facebook.com/tian.cat68/,4.9,41,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 24 小時營業 | 星期日: 10:00 – 22:00,3,台南市,中西區
Mr.饅頭 寵物沙龍,700台灣台南市中西區忠明街52號,06 223 9006,https://www.instagram.com/mrmantou_pet?igsh=MWc0a25hbTlrNm9peA==,3.9,236,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,台南市,中西區
啾咪Jumi寵物美容/毛小孩旅館,701台灣台南市東區前鋒路52號,0936 573 866,https://www.facebook.com/jumi2082385/,4.9,116,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 休息,2,台南市,中西區
浴毛屋 寵物SPA自助洗澡,704台灣台南市北區臨安路二段319號1樓,0926 848 226,https://bubblefurhouse.com/,5,29,星期一: 13:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 13:00 – 20:00 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,2,台南市,中西區
嗨哈利寵物烘培,700台灣台南市中西區民生路二段346號,06 221 0617,,,,,2,台南市,中西區
班尼狗 美國品牌耐咬狗狗玩具,701台灣台南市東區裕豐街4號7樓,0982 021 265,https://benebone.tw/,4,3,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台南市,中西區
狗毛寵物精緻沙龍,702台灣台南市南區健康路二段65號,0970 301 893,,5,4,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,2,台南市,中西區
好狗狗寵物精品,702台灣台南市南區大同路二段100巷21弄12號,,,,,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台南市,中西區
安佐樂寵物店,701台灣台南市東區小東路248之2號,06 208 9837,https://lin.ee/kPoyKfM,4.7,75,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台南市,中西區
喵的咧 MeowDay |貓咪用品 仁德 寵物店 乾乾 罐罐 貓砂,717台灣台南市仁德區中山路254號,0966 950 945,https://portaly.cc/meowday,5,41,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 13:00 – 20:00 | 星期四: 休息 | 星期五: 休息 | 星期六: 休息 | 星期日: 休息,5,台南市,中西區
