店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
Cozypets暖暖寵物澡堂(一對一預約優先制)【台中西區網友推薦寵物旅館】安心寵物住宿｜寵物寄宿｜洗狗｜寵物美容｜狗狗洗澡｜貓咪洗澡｜大狗美容,403台灣台中市西區西屯路一段133之1號1樓,04 2206 0125,https://www.cozypets113-1.com/,4.9,40,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,中區
晨曦毛旅,402台灣台中市南區國光路65號,04 2376 7369,https://page.line.me/502ugcbw,4.6,45,星期一: 09:00 – 19:00 | 星期二: 休息 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,台中市,中區
咪谷貓旅館,403台灣台中市西區福人街44巷2號,0965 409 861,https://business.google.com/site/l/10048854663100449717?amp%3Bhl=zh-TW,5,369,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,台中市,中區
小犬大宅寵物旅店,408台灣台中市南屯區大英街179號,0978 129 671,https://www.facebook.com/profile.php?id=100090996446447&mibextid=LQQJ4d,5,53,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,中區
旺憂寵物(東興店) — 寵物用品｜寵物美容｜寵物住宿(24小時保母)｜寵物安親,408台灣台中市南屯區東興路二段265號,04 2473 5678,https://lin.ee/Wij3Flb,5,864,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,中區
阿彭寵物旅館（標準型貴賓巨貴培育買賣）,412台灣台中市大里區環中東路六段508號,0956 051 778,https://www.facebook.com/PONpetshop/,4.9,127,星期一: 09:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台中市,中區
汪大爺寵物美容館（安親住宿）,401台灣台中市東區大振街30號,04 2280 0933,https://www.facebook.com/hanawacat/,4.9,29,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,台中市,中區
走走貓咪精品寵物旅館 Catwalk Inn 台中純貓旅館 貓咪安親 寵物用品,404台灣台中市北區山西路一段56號,0903 423 276,https://www.instagram.com/catwalkinn56/,5,97,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,中區
犬弟寶寵物住宿/美容（預約請洽官方line：@217boamf),406台灣台中市北屯區平興街2號,04 2246 2929,https://www.facebook.com/profile.php?id=61560703221553,4.9,106,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 15:00 | 星期六: 10:30 – 18:00 | 星期日: 休息,台中市,中區
毛棧PawStay-台中寵物美容/寵物住宿/寵物安親/智能寵物店3.0,403台灣台中市西區美村路一段245號,04 2301 2300,https://pawstay.com.tw/,4.8,47,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 休息 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,台中市,中區
萌寵部落の愛喵旅館,40866台灣台中市南屯區大英街173號,0905 602 381,https://173qpets.com.tw/,4.9,97,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台中市,中區
咕吉家Gugi+ ｜台中貓咪旅館｜台中貓咪住宿｜台中貓咪到府服務｜台中寵物蛋糕,407台灣台中市西屯區上明二街8號,0938 518 592,https://www.facebook.com/gugicathouse/?ref=pages_you_manage,5,192,"星期一: 10:30 – 15:00, 22:30 – 00:30 | 星期二: 10:30 – 15:00, 22:30 – 00:30 | 星期三: 10:30 – 15:00, 22:30 – 00:30 | 星期四: 10:30 – 15:00, 22:30 – 00:30 | 星期五: 10:30 – 15:00, 22:30 – 00:30 | 星期六: 10:30 – 15:00, 22:30 – 00:30 | 星期日: 10:30 – 15:00, 22:30 – 00:30",台中市,中區
ici 貓旅,403台灣台中市西區美村路一段93號3 樓,0912 872 579,https://www.facebook.com/icicat2017/,4.4,58,星期一: 14:00 – 22:00 | 星期二: 14:00 – 22:00 | 星期三: 14:00 – 22:00 | 星期四: 14:00 – 22:00 | 星期五: 14:00 – 22:00 | 星期六: 14:00 – 22:00 | 星期日: 14:00 – 22:00,台中市,中區
英倫王子悠閒時光寵物旅館,407台灣台中市西屯區逢甲路227-1號,04 2236 1216,http://www.ukprince.com.tw/,4.6,153,星期一: 09:30 – 20:30 | 星期二: 09:30 – 20:30 | 星期三: 09:30 – 20:30 | 星期四: 09:30 – 20:30 | 星期五: 09:30 – 20:30 | 星期六: 09:30 – 20:00 | 星期日: 09:30 – 20:00,台中市,中區
犬家寵物美容旅館 - (全預約制/請加LINE ID:@567xseum),412台灣台中市大里區西榮路260巷35號,,https://line.me/ti/p/~@567xseum,5,72,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,台中市,中區
汪汪犬旅寵物美容/安親/住宿 預約 line ID:@cik3330f,406台灣台中市北屯區松竹路二段361號,0930 376 959,https://rink.cc/l74jq,4.8,139,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,台中市,中區
夏沐沐寵物美容｜寵物住宿｜皮膚管理｜台中西屯,407台灣台中市西屯區永福路118巷11號,0982 663 177,https://www.facebook.com/%E5%A4%8F%E6%B2%90%E6%B2%90%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-193923807335108/,4.9,239,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,台中市,中區
飽屋寵物美容｜預約制｜住宿｜安親｜鮮食｜接送｜到府教學｜,407台灣台中市西屯區大隆路72號2樓,0966 293 606,http://www.facebook.com/BaoWu0214/,4.7,69,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,台中市,中區
MOCHOCO寵物沙龍X旅宿-台中南區店｜美容 洗澡 spa 護理｜旅館 住宿 安親｜皮膚 足部 口腔 保健,402台灣台中市南區南平路39-5號,04 2265 8202,,5,161,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,中區
囍狗寵物澡堂 寵物美容 住宿安親 夜間美容,406台灣台中市北屯區遼陽四街45號,0979 241 202,https://lin.ee/9CBsXTy,4.8,23,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,中區
汪喵の旅 寵物旅館,"No. 372號, 軍福十六路北屯區台中市台灣 406",04 2436 1984,https://m.facebook.com/WangMiaonoLuChongWuLuGuan/?ref=page_internal&mt_nav=0,4.8,190,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,中區
ODO寵物生活旅宿,406台灣台中市北屯區北屯路281-3號,0917 376 200,,5,34,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台中市,中區
【PAWISH 啵希寵物沙龍精品旅店】 狗狗美容 貓咪美容 狗狗住宿 貓咪住宿 狗狗安親 貓咪安親 台中寵物住宿 寄宿 台中寵物美容,408台灣台中市南屯區黎明路二段698號,04 2254 6453,https://www.facebook.com/PAWISH.PETS,4.3,52,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,中區
洗狗殿投幣式自助寵物澡堂（附設計時寄放寵物）,406台灣台中市北屯區興安路二段123號1 樓,0923 371 415,,5,4,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台中市,中區
洗ba洗ba寵物沙龍｜貓咪美容｜寵物安親住宿,411台灣台中市太平區新興路30號,0958 726 581,https://instagram.com/baba_petgroomer_?igshid=MmIzYWVlNDQ5Yg==,4.9,65,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台中市,中區
希米亞寵物旅館,402台灣台中市南區工學北路86號,04 2260 5478,,4.4,50,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,台中市,中區
旺憂寵物(忠明店) — 寵物用品｜寵物美容｜寵物住宿(24小時保母)｜寵物安親,404台灣台中市北區忠明路333號,04 2203 3888,https://lin.ee/pE5cvFX,5,140,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,中區
PAT’s KITCHEN (派特寵物友善餐廳)｜寵物美容｜寵物泳池｜寵物安親｜寵物住宿（24小時保母）,408台灣台中市南屯區公益路二段959號,04 2389 9891,https://www.facebook.com/PATSKITCHEN2022,4.7,931,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 休息 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台中市,中區
良辰吉喵貓旅館(全預約制),402台灣台中市南區南門路47號,04 2321 0631,https://www.facebook.com/thetimewithcats/,4.9,11,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,台中市,中區
台中喵星人Villa貓住宿/到府/安親,403台灣台中市西區精誠路35號,0989 655 655,https://www.facebook.com/catsvilla35/,5,178,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台中市,中區
貓の執事 CatButler 台中純貓旅館/貓美容/到府照顧,403台灣台中市西區忠勤街98號,04 2372 2765,https://linktr.ee/Catbutler,4.7,217,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 休息 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,台中市,中區
怡 喵旅~ 貓咪咖啡｜純貓住宿、美容、行為諮詢｜寵物溝通~,407台灣台中市西屯區文心路三段120號,04 2315 7558,https://www.yimeowinn.com/,4.8,240,星期一: 12:30 – 19:00 | 星期二: 12:30 – 19:00 | 星期三: 12:30 – 19:00 | 星期四: 12:30 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台中市,中區
Neko Neko 貓咪專門 美容·住宿,407台灣台中市西屯區大墩二十街103號,,,4.9,41,星期一: 11:00 – 18:00 | 星期二: 休息 | 星期三: 11:00 – 18:00 | 星期四: 13:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,台中市,中區
日安貓坊-貓住宿/美容；塔羅/靈氣,402台灣台中市南區文心南路821號3樓,0972 786 698,http://www.facebook.com/Suncathotel/,4.9,62,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,中區
繆思貓咪旅館,41246台灣台中市大里區德芳路一段12號,0987 833 544,https://meowsbnb.com/,5,43,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 20:30,台中市,中區
貓王旅店 純貓旅館 貓住宿/安親/到府（參觀需預約喔）,407台灣台中市西屯區大墩十九街152號1樓,0968 510 368,https://catking.mystrikingly.com/,5,21,星期一: 11:30 – 19:00 | 星期二: 11:30 – 19:00 | 星期三: 11:30 – 19:00 | 星期四: 11:30 – 19:00 | 星期五: 11:30 – 19:00 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,台中市,中區
朵啡貓咪幸福屋-貓咪旅館,406台灣台中市北屯區北屯路439-15號,04 2243 0149,https://lin.ee/6szLu4d,5,88,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台中市,中區
夜貓族寵物樂園｜台中貓舍｜台中貓旅館｜台中貓住宿｜台中貓咪美容,406台灣台中市北屯區昌平路二段8-19號,0911 085 058,https://www.nightcatpet.com/,5,32,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 09:30 – 18:30,台中市,中區
貓的王美-台中貓寵物美容丨貓咪宿舍丨寵物住宿丨布偶貓舍｜台中貓舍｜台中貓咪,407台灣台中市西屯區大墩二十街92號,0982 719 391,https://wangmei-cat.com/,4.6,179,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,台中市,中區
途中貓旅｜寄宿｜中途｜安親,402台灣台中市南區有恆街146號4樓,,https://boarding.noramichi.app/,,,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 14:00 – 18:00 | 星期日: 休息,台中市,中區
台中宅宅寵物到府照護/散步陪玩美容餵食清潔/毛小愛寵物旅館/到府保母加line諮詢,402台灣台中市南區復興路二段71巷65弄,0908 708 372,,5,19,,台中市,中區
MUMAO 牧貓精品寵物旅館,407台灣台中市西屯區逢甲路206號,04 3603 5886,https://www.mumao-94cafe.com.tw/,5,113,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,中區
菲菲貓旅,411台灣台中市太平區新福路122號,0916 952 052,https://www.facebook.com/profile.php?id=61571514641679&mibextid=LQQJ4d,5,24,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,台中市,中區
自然醒 純貓住宿 貓旅館,407台灣台中市西屯区福雅路128巷65號,0966 511 788,https://sites.google.com/view/catnapinn/,5,131,"星期一: 10:00 – 14:00, 18:00 – 20:00 | 星期二: 10:00 – 14:00, 18:00 – 20:00 | 星期三: 10:00 – 14:00, 18:00 – 20:00 | 星期四: 10:00 – 14:00, 18:00 – 20:00 | 星期五: 10:00 – 14:00, 18:00 – 20:00 | 星期六: 10:00 – 14:00, 18:00 – 20:00 | 星期日: 10:00 – 14:00, 18:00 – 20:00",台中市,中區
噯麗英短貓舍｜大里店 貓旅 美容 選物,412台灣台中市大里區國光路二段314號,0920 013 388,https://lin.ee/v7zTnrM,5,11,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台中市,中區
貓賦貓舍/貓旅館/貓美容教學-(全館採預約制),412台灣台中市大里區國光路二段314號,,https://www.facebook.com/maofuleague/,5,10,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 09:30 – 18:30,台中市,中區
伏特喵-純貓美容、貓咪旅館/貓洗澡/賽貓美容/貓住宿,428台灣台中市大雅區大雅路312號,0900 378 404,https://line.me/R/ti/p/@778uzjyg,5,143,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,中區
咪喜寵物精品旅舍,406504台灣台中市北屯區環太東路503號,04 2393 7441,,5,25,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 20:30,台中市,中區
沐森琳寵物沙龍行旅,404台灣台中市北區梅亭街490號,0905 533 004,https://lin.ee/tAlt9uu,5,135,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,中區
毛孩森林-台中寵物美容 台中寵物住宿 台中貓美容 西屯寵物美容 西屯寵物住宿 西屯貓美容 西屯洗狗,407台灣台中市西屯區上石路65號,04 2452 0629,https://www.instagram.com/pet_forest619/,4.7,23,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,中區
Homey Essence 寵物美容｜安親｜住宿｜到府｜飼料代訂,406055台灣台中市北屯區景賢路103號,04 2436 3117,https://lin.ee/ctUpvWb,4.9,52,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,東區
台中龍貓花園-貓花叢(預約制) 寵物住宿提供、龍貓活體販售、草食動物商品販售,411台灣台中市太平區環中東路三段792號,04 2393 9202,http://taichungchinchilla.com.tw/,5,2,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,東區
狗苑子寵物沙龍&貓美學2F［美容•SPA•旅館］,412台灣台中市大里區大里路128號,04 2260 5036,https://lin.ee/0leDtrl,4.9,45,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,東區
泰喵吉貓咪旅宿,411台灣台中市太平區育德路192號,0981 309 636,https://www.facebook.com/profile.php?id=61558013699431&mibextid=ZbWKwL,5,4,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,台中市,東區
沛司寵物美容.安親.住宿.貓咪獨立美容,412台灣台中市大里區自立路67號,04 2275 2279,,4.8,197,星期一: 10:00 – 22:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,東區
Love樂逗Dog寵物美容-貓狗SPA洗澡 剪毛造型 指甲修剪 專業人氣推薦 寵物接送 貓咪剪指甲 狗狗寄宿,411台灣台中市太平區大興路178號,0909 698 008,https://www.lovedogbeauty.com.tw/,5,58,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,東區
小守居貓旅宿,411台灣台中市太平區立文街217號,04 2393 6584,https://catscarehotel.com/,5,9,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,台中市,東區
安心貓狗特寵照護/到府保母/高齡犬貓照護/寵物旅館預約/陪同就醫/一對一服務加line諮詢,406台灣台中市北屯區松竹五路二段,,https://fluv.com/,5,16,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台中市,東區
