店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
白馬寵物樂園,712台灣台南市新化區18-6號,06 590 1899,https://www.whitehourse.com.tw/,4.3,193,星期一: 08:00 – 16:00 | 星期二: 08:00 – 16:00 | 星期三: 08:00 – 16:00 | 星期四: 08:00 – 16:00 | 星期五: 08:00 – 16:00 | 星期六: 08:00 – 16:00 | 星期日: 08:00 – 16:00,2,台南市,中西區
永懷寵物天堂樂園,815台灣高雄市大社區和平路二段291-10號,0972 777 726,https://yonghuaipet.com.tw/,4.6,486,星期一: 08:00 – 23:00 | 星期二: 08:00 – 23:00 | 星期三: 08:00 – 23:00 | 星期四: 08:00 – 23:00 | 星期五: 08:00 – 23:00 | 星期六: 08:00 – 23:00 | 星期日: 08:00 – 23:00,2,台南市,中西區
天下寵物美容學苑,710台灣台南市永康區正強街130號,06 232 6767,,4,4,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,2,台南市,中西區
懷翔寵物生命禮儀-小港園區 | 寵物火化 | 寵物禮儀服務,812台灣高雄市小港區高松路,07 735 6988,https://petcremation.com.tw/,5,938,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,台南市,中西區
懷翔寵物生命禮儀-苓雅辦公室 | 寵物火化 | 寵物禮儀服務 | 寵物樹葬,802台灣高雄市苓雅區廣西路36號,07 735 6988,https://petcremation.com.tw/,5,112,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,台南市,中西區
POPONI STUDIO ｜寵物攝影工作室,700台灣台南市中西區永華路一段54號2F,,https://linktr.ee/poponi_studio,5,219,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,台南市,中西區
護寵者聯萌 寵物美容|寵物旅館|台南寵物店|台南寵物住宿|台南寵物美容|狗狗洗澡|狗狗住宿|貓咪洗澡|貓咪住宿|皮毛護理專家|寵物店|寵物沙龍｜愛犬寄宿｜愛犬安親,702台灣台南市南區三官路177號,0968 591 843,https://www.facebook.com/share/15iMg6HJax/?mibextid=LQQJ4d,4.9,76,星期一: 休息 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,台南市,中西區
愛諾寵物生活館(臨安館),70060台灣台南市中西區臨安路一段16號,06 226 3666,https://www.iknowpetshop.com/,4.3,62,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台南市,中西區
伍樓 貓咪送養,70050台灣台南市中西區公園路84巷4號5樓,,,3.7,7,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 19:00 – 21:00 | 星期六: 休息 | 星期日: 休息,2,台南市,中西區
貓咪送養小屋,"82號, No. 475巷國民路南區台南市台灣 701",0953 115 559,https://www.facebook.com/%E8%B2%93%E5%92%AA%E9%80%81%E9%A4%8A%E5%B0%8F%E5%B1%8B-564712093607957/,4.2,378,"星期一: 12:30 – 16:00, 19:00 – 20:30 | 星期二: 12:30 – 16:00, 19:00 – 20:30 | 星期三: 12:30 – 16:00, 19:00 – 20:30 | 星期四: 12:30 – 16:00, 19:00 – 20:30 | 星期五: 12:30 – 16:00, 19:00 – 20:30 | 星期六: 12:30 – 16:00, 19:00 – 20:30 | 星期日: 12:30 – 16:00, 19:00 – 20:30",2,台南市,中西區
拍拍 paipaipets｜貓空間規劃/貓跳台/貓牆(參觀請預約),70266台灣台南市南区新平路8號由後門進出1樓,06 291 9080,https://www.paipaipets-lab.com/,4.8,96,"星期一: 10:00 – 13:00, 14:00 – 18:00 | 星期二: 10:00 – 13:00, 14:00 – 18:00 | 星期三: 10:00 – 13:00, 14:00 – 18:00 | 星期四: 10:00 – 13:00, 14:00 – 18:00 | 星期五: 10:00 – 13:00, 14:00 – 18:00 | 星期六: 休息 | 星期日: 休息",2,台南市,中西區
慈成寵物新天地,621台灣嘉義縣民雄鄉210號,05 220 6900,http://www.tsz-cheng.com.tw/,5,1032,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台南市,中西區
桃樂絲寵物遊樂園-文賢店,704台灣台南市北區文賢路1162號,06 250 0333,https://www.facebook.com/%E6%A1%83%E6%A8%82%E6%96%AF%E5%AF%B5%E7%89%A9%E9%81%8A%E6%A8%82%E5%9C%92%E6%96%87%E8%B3%A2%E9%A4%A8-401146759932023/,3.6,68,星期一: 09:30 – 00:00 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台南市,中西區
皇阿瑪澡堂 寵物自助洗 貓狗美容,70842台灣台南市安平區郡平路146號,06 298 6660,https://lin.ee/pTaymai,4.4,46,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台南市,中西區
汪喵歡樂營(台南館),700台灣台南市中西區文賢路135號,06 350 1234,https://www.facebook.com/cwangmiao/,4.8,1583,星期一: 14:00 – 00:00 | 星期二: 14:00 – 00:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 14:00 – 00:00 | 星期六: 14:00 – 00:00 | 星期日: 14:00 – 00:00,2,台南市,中西區
波樂寵物沐工坊,708台灣台南市安平區永華十一街17巷33號,0901 356 829,https://www.instagram.com/bole_3317?igsh=MWJ5b2s0MjQwanY3OQ%3D%3D&utm_source=qr,5,19,星期一: 休息 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 18:00 | 星期五: 休息 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,台南市,中西區
毛手毛腳毛孩專門店 台南南區門市,702台灣台南市南區健康路一段393號,02 2608 3748,https://www.furkidshop.com.tw/,5,14,星期一: 休息 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,2,台南市,中西區
NiNiJA妮妮家。歡迎您回家｜手作溫度的寵物蛋糕．貓狗零食玩具罐頭．台南寵物店,700台灣台南市中西區府前路一段90巷71號,,https://www.ninija.com.tw/,4.8,32,星期一: 12:00 – 19:00 | 星期二: 休息 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,2,台南市,中西區
樂狗堡寵物旅館,702台灣台南市南區金華路二段57巷10號,06 261 5678,https://www.facebook.com/HDC.pethotel,4.9,11,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台南市,中西區
壞壞狗寵物旅館∣MND ∣台南．大空間狗狗旅館．住宿．安親托顧,704台灣台南市北區成功路382-1號,06 222 2083,http://badbaddogs.looker.tw/,4.4,123,星期一: 10:00 – 18:30 | 星期二: 休息 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,2,台南市,中西區
犬貴族寵物用品(每月20休),704台灣台南市北區臨安路二段309號,06 250 0882,http://www.petsnoble.com.tw/,4.3,2447,星期一: 09:35 – 22:30 | 星期二: 09:35 – 22:30 | 星期三: 09:35 – 22:30 | 星期四: 09:35 – 22:30 | 星期五: 09:35 – 22:30 | 星期六: 09:35 – 22:30 | 星期日: 09:35 – 22:30,2,台南市,中西區
安佐樂寵物店,701台灣台南市東區小東路248之2號,06 208 9837,https://lin.ee/kPoyKfM,4.7,75,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台南市,中西區
毛腳印寵物沙龍,704台灣台南市北區康樂街477號,0983 164 599,,5,7,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 休息,2,台南市,中西區
快樂狗幼犬生活館,710台灣台南市永康區中華路677號,0958 707 797,https://www.puppyandmetw.com/,3.6,230,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
麥少爺寵物,709台灣台南市安南區府安路五段213-6號,06 358 6919,https://www.facebook.com/profile.php?id=100083399346069,5,264,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 休息,2,台南市,中西區
快樂尾巴專業寵物美容館Happy Tails,701台灣台南市東區崇道路25號,06 290 5673,https://www.facebook.com/%E5%BF%AB%E6%A8%82%E5%B0%BE%E5%B7%B4%E5%B0%88%E6%A5%AD%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-179661855421845/,4.9,28,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台南市,中西區
100旺旺寵物生活館,704台灣台南市北區西門路四段512號,06 251 5806,https://www.facebook.com/100wonwon/?locale=zh_TW,4.4,261,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,中西區
皇寵寵物生命禮儀 | 寵物火化 | 寵物禮儀 | 寵物骨灰罐 | 高雄寵物火化 | 寵物過世 | 寵物殯葬 | 寵物天堂 | 寵物安樂 | 寵物祭祀用品,806台灣高雄市前鎮區廣東三街46號,0917 433 997,https://www.cigarette.com.tw/h/Index?key=tibg9,5,93,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,台南市,中西區
安華生命禮儀,702台灣台南市南區國民路224號,0986 011 358,http://www.0986011358.url.tw/,5,14,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台南市,中西區
靜願生命禮儀-台南．嘉義(禮儀社推薦，禮儀公司，葬儀社. 新營生命禮儀，新營禮儀公司推薦),730台灣台南市新營區信義街10之3號5樓,0932 873 986,https://www.jingyuanle.com/,5,226,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台南市,中西區
元陞生命葬儀禮儀公司/台南優良禮儀公司推薦 台南葬儀社推薦 台南殯儀館--生前規劃諮詢 精緻喪禮企劃 關懷弱勢免費專案 塔位福地仲介 遷葬撿骨 柳營殯儀館 新營殯儀館 安南區禮儀,722台灣台南市佳里區頂廍里頂廍103號,0938 265 857,https://www.facebook.com/%E5%85%83%E9%99%9E%E7%94%9F%E5%91%BD%E7%A6%AE%E5%84%80%E5%85%AC%E5%8F%B8-929760487171104/,5,340,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台南市,中西區
全民禮儀公司-台南禮儀公司推薦 | 台南葬儀社推薦 | 殯葬往生服務 | 喪葬禮儀諮詢,702台灣台南市南區國民路239號,0933 333 468,http://0933333468.com.tw/about-us.html,3.8,29,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台南市,中西區
佑佾葬儀社,737台灣台南市鹽水區蔦松路２６號,06 652 6892,,5,15,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台南市,中西區
弘全葬儀社,726台灣台南市學甲區中山路170-3號,06 783 2462,,5,1,,4,台南市,中西區
台南市殯葬管理所,702台灣台南市南區國民路268號,06 214 4333,https://mort.tainan.gov.tw/,4,167,星期一: 08:00 – 17:30 | 星期二: 08:00 – 17:30 | 星期三: 08:00 – 17:30 | 星期四: 08:00 – 17:30 | 星期五: 08:00 – 17:30 | 星期六: 08:00 – 17:30 | 星期日: 08:00 – 17:30,4,台南市,中西區
安家行動寵物醫院-獸醫師出診/寵物到府安樂/安寧治療-台北/桃園/新竹/基隆/宜蘭,114台灣台北市内湖区成功路三段174巷17弄5號1樓,0906 060 336,https://drfurkids.com/,4.9,181,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,台南市,東區
享家寵物到府善終,100台灣台北市中正區牯嶺街15-1號,0905 060 603,https://www.homewardpet.com.tw/,5,105,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台南市,東區
Let’s go 那隻狗動物醫院（預約制）,701台灣台南市東區中華東路三段399巷21弄3號,06 290 7513,,4.7,82,"星期一: 09:30 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期二: 09:30 – 13:00, 15:00 – 18:00 | 星期三: 休息 | 星期四: 09:30 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期五: 09:30 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期六: 休息 | 星期日: 09:30 – 13:00, 15:00 – 18:00, 19:00 – 21:00",2,台南市,東區
豆卡動物醫院 - 寵物腫瘤|寵物外科|寵物健檢|x光超音波|牙科x光|骨科|皮膚|狗貓專科|台南動物醫院推薦,701台灣台南市東區裕農路300號,06 208 8097,https://www.facebook.com/%E8%B1%86%E5%8D%A1%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-DC-animal-hospital-106187408517190,4.7,278,"星期一: 10:30 – 13:30, 15:30 – 21:30 | 星期二: 10:30 – 13:30, 15:30 – 21:30 | 星期三: 10:30 – 13:30, 15:30 – 21:30 | 星期四: 10:30 – 13:30, 15:30 – 21:30 | 星期五: 10:30 – 13:30, 15:30 – 21:30 | 星期六: 10:30 – 13:30, 15:30 – 21:30 | 星期日: 10:30 – 13:30, 15:30 – 18:30",2,台南市,東區
吉快樂寵物蛋糕屋,704台灣台南市北區開元路485巷41弄3號,06 200 2868,https://www.okii2010.com/,4.9,11,星期一: 10:00 – 16:30 | 星期二: 10:00 – 16:30 | 星期三: 10:00 – 16:30 | 星期四: 10:00 – 16:30 | 星期五: 10:00 – 16:30 | 星期六: 休息 | 星期日: 休息,2,台南市,東區
史溫托爾寵物旅館,701台灣台南市安平區永華路二段660號708,06 299 3038,,4.8,67,星期一: 11:00 – 19:30 | 星期二: 休息 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,2,台南市,南區
董旺旺狗園（社團法人臺南市董旺旺流浪毛小孩生命照護協會）,736台灣台南市柳營區16611號,0968 677 559,https://www.facebook.com/DongXianShengGouYuan?mibextid=LQQJ4d,5,8,,2,台南市,南區
"台北康寧寵物安樂園-寵物禮儀,寵物超渡,動物超渡,寵物火化,動物火化,寵物墓地,寵物納骨塔,寵物樹葬木柵秘密花園",222台灣新北市深坑區北深路三段93巷51號,02 2664 1826,https://www.kan-ning.com.tw/,4.3,181,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,台南市,北區
毛孩寶貝安樂園,404台灣台中市北區梅川西路三段33號,0905 136 035,http://petpark.tw/,4.9,64,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,台南市,北區
暮浴寵物禮儀 寵物水化,221台灣新北市汐止區大同路一段183號2樓之1,02 2643 1234,https://www.sunsetshower.com.tw/,5,415,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,台南市,北區
可昕犬貓專科醫院(預約優先制)-安南動物醫院推薦｜腎臟科｜皮膚科｜牙科｜｜心臟科｜肝膽腸胃科｜貓專科｜北區｜永康｜中西區｜寵物醫院|,709台灣台南市安南區北安路二段87號,06 358 0796,https://www.kexinah.com.tw/,4.8,212,"星期一: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:00 | 星期二: 休息 | 星期三: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:00 | 星期四: 09:30 – 12:30, 14:00 – 17:30 | 星期五: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:00 | 星期六: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:00 | 星期日: 09:30 – 12:00, 14:00 – 17:30",2,台南市,北區
暖心動物醫院（預約優先制）貓友善醫院認證金牌|犬貓中西整合治療|針灸|中藥|四級雷射,704台灣台南市北區北成路28號,06 251 8892,https://www.facebook.com/heartwarminganimalhospital?mibextid=ZbWKwL,4.9,120,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,2,台南市,北區
樂菲寵物生活坊,704台灣台南市北區西門路四段28號,0966 000 637,https://www.facebook.com/profile.php?id=61550015056797&mibextid=LQQJ4d,5,205,星期一: 14:30 – 22:30 | 星期二: 14:30 – 22:30 | 星期三: 14:30 – 22:30 | 星期四: 14:30 – 22:30 | 星期五: 14:30 – 22:30 | 星期六: 14:30 – 22:30 | 星期日: 14:30 – 22:30,2,台南市,北區
芥菜種動物醫院＆芥菜籽寵物輕旅店,710台灣台南市永康區東橋十街32號,06 302 7620,https://www.facebook.com/mustardseedhospital/,4.7,192,"星期一: 09:30 – 16:45, 18:00 – 20:45 | 星期二: 09:30 – 16:45 | 星期三: 09:30 – 16:45, 18:00 – 20:45 | 星期四: 12:00 – 16:45, 18:00 – 20:45 | 星期五: 09:30 – 16:45, 18:00 – 20:45 | 星期六: 09:00 – 17:00 | 星期日: 休息",2,台南市,北區
凱旋動物醫院 24小時急診—(貓 狗 鼠 兔子 鳥)—鸚鵡 倉鼠 天竺鼠 刺蝟 蜜袋鼯 烏龜 龍貓 守宮 蜥蜴 青蛙 蛇 特寵專科 健康檢查-鳥醫院-鼠醫院-兔子醫院-獸醫,704台灣台南市北區公園路591-34號,06 251 4727,,4.2,774,星期一: 09:00 – 00:00 | 星期二: 09:00 – 00:00 | 星期三: 09:00 – 00:00 | 星期四: 09:00 – 00:00 | 星期五: 09:00 – 00:00 | 星期六: 09:00 – 00:00 | 星期日: 休息,2,台南市,北區
酷比動物醫院/犬貓內外科/特殊寵物內外科/南區推薦動物醫院/台南雷射高壓氧治療中心,702007台灣台南市南區夏林路210號,06 263 1058,https://www.coobihospital.com/,4.8,413,"星期一: 休息 | 星期二: 09:30 – 12:30, 15:00 – 21:00 | 星期三: 09:30 – 12:30, 15:00 – 18:00, 18:30 – 21:00 | 星期四: 09:30 – 12:30, 15:00 – 18:00, 18:30 – 21:00 | 星期五: 09:30 – 12:30, 15:00 – 18:00, 18:30 – 21:00 | 星期六: 09:30 – 12:30, 15:00 – 18:00, 18:30 – 21:00 | 星期日: 09:30 – 12:30, 15:00 – 18:00",2,台南市,北區
佳諾寵物醫院,710台灣台南市永康區中華路685號,06 231 3399,https://m.facebook.com/chianuo685/,4.5,494,"星期一: 09:00 – 11:30, 13:30 – 20:30 | 星期二: 09:00 – 11:30, 13:30 – 20:30 | 星期三: 09:00 – 11:30, 13:30 – 20:30 | 星期四: 09:00 – 11:30, 13:30 – 20:30 | 星期五: 09:00 – 11:30, 13:30 – 20:30 | 星期六: 09:00 – 11:30, 13:30 – 17:30 | 星期日: 休息",2,台南市,北區
東森寵物 三重三和店,241台灣新北市三重區三和路二段164號,02 2976 0125,http://www.etipets.com/,4.5,497,星期一: 11:00 – 23:00 | 星期二: 11:00 – 23:00 | 星期三: 11:00 – 23:00 | 星期四: 11:00 – 23:00 | 星期五: 11:00 – 23:00 | 星期六: 11:00 – 23:00 | 星期日: 11:00 – 23:00,2,台南市,北區
寵物派對主題館,704台灣台南市北區公園路597巷16號,06 252 2287,https://m.facebook.com/Petpartymall/,3.7,3,,2,台南市,北區
白馬寵物樂園,813台灣高雄市左營區文學路483號,07 347 8200,https://whitehorse-khh.com/,4.5,15,星期一: 07:30 – 23:00 | 星期二: 07:30 – 23:00 | 星期三: 07:30 – 23:00 | 星期四: 07:30 – 23:00 | 星期五: 07:30 – 23:00 | 星期六: 07:30 – 23:00 | 星期日: 07:30 – 23:00,2,台南市,北區
汪喵聯合國,704台灣台南市北區文賢路313巷33弄6號,0902 299 130,,5,3,,2,台南市,北區
幸運草寵物火化善終,820台灣高雄市岡山區竹圍東街85號,0986 810 540,,4.9,51,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台南市,安平區
永戌寵物樂園,823台灣高雄市田寮区1號,07 636 1620,https://shop.hocom.tw/h/index?key=fjfav,5,74,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台南市,安平區
寵沐殿PET SHOP－寵物沙龍SPA生活館 |美容|寄宿|周邊商品,708013台灣台南市安平區健康路三段315號1F,06 299 8348,https://www.facebook.com/%E5%AF%B5%E6%B2%90%E6%AE%BF%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8Dspa%E7%94%9F%E6%B4%BB%E9%A4%A8106909555163148,4.7,75,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台南市,安平區
